ID,Conference,Year,Authors,Item Title,Item DOI,URL,MSR,SA,Included?,Ivano's notes,Mohamed?s answer
83,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,M. Owhadi-Kareshk; S. Nadi,Scalable Software Merging Studies with MERGANSER,10.1109/MSR.2019.00084,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816790,Yes,No,No,,
84,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. D. Joshi; S. Chimalakonda,RapidRelease - A Dataset of Projects and Issues on Github with Rapid Releases,10.1109/MSR.2019.00088,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816794,Yes,No,No,,
85,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. S. Manes; O. Baysal,How Often and What StackOverflow Posts Do Developers Reference in Their GitHub Projects?,10.1109/MSR.2019.00047,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816796,Yes,No,No,,
86,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,J. Matsumoto; Y. Higo; S. Kusumoto,Beyond GumTree: A Hybrid Approach to Generate Edit Scripts,10.1109/MSR.2019.00082,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816807,Yes,No,No,,
87,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,C. Gote; I. Scholtes; F. Schweitzer,git2net - Mining Time-Stamped Co-Editing Networks from Large git Repositories,10.1109/MSR.2019.00070,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816744,Yes,No,No,,
88,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. Habchi; N. Moha; R. Rouvoy,The Rise of Android Code Smells: Who is to Blame?,10.1109/MSR.2019.00071,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816779,Yes,No,No,,
89,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,H. Wang; J. Si; H. Li; Y. Guo,RmvDroid: Towards A Reliable Android Malware Dataset with App Metadata,10.1109/MSR.2019.00067,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816783,Yes,No,No,,
90,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,M. Kamp; P. Kreutzer; M. Philippsen,SeSaMe: A Data Set of Semantically Similar Java Methods,10.1109/MSR.2019.00079,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816817,Yes,No,No,,
91,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Pietri; D. Spinellis; S. Zacchiroli,The Software Heritage Graph Dataset: Public Software Development Under One Roof,10.1109/MSR.2019.00030,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816748,Yes,No,No,,
92,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,M. Rahman; P. Rigby; D. Palani; T. Nguyen,Cleaning StackOverflow for Machine Translation,10.1109/MSR.2019.00021,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816752,Yes,No,No,,
93,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,H. K. Dam; T. Pham; S. W. Ng; T. Tran; J. Grundy; A. Ghose; T. Kim; C. -J. Kim,Lessons Learned from Using a Deep Tree-Based Model for Software Defect Prediction in Practice,10.1109/MSR.2019.00017,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816787,Yes,No,No,,
94,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,H. Zhai; C. Casalnuovo; P. Devanbu,Test Coverage in Python Programs,10.1109/MSR.2019.00027,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816791,Yes,No,No,,
95,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,B. Theeten; F. Vandeputte; T. Van Cutsem,Import2vec: Learning Embeddings for Software Libraries,10.1109/MSR.2019.00014,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816754,Yes,No,No,,
96,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. Akbar; A. Kak,SCOR: Source Code Retrieval with Semantics and Order,10.1109/MSR.2019.00012,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816789,Yes,No,No,,
97,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. Chren; R. Micko; B. Buhnova; B. Rossi,STRAIT: A Tool for Automated Software Reliability Growth Analysis,10.1109/MSR.2019.00025,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816793,Yes,No,No,,
98,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Bandeira; C. A. Medeiros; M. Paixao; P. H. Maia,We Need to Talk About Microservices: an Analysis from the Discussions on StackOverflow,10.1109/MSR.2019.00051,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816756,Yes,Yes,Yes,Ok,
99,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Sven; H. A. Nguyen; S. Nadi; T. N. Nguyen; M. Mezini,Investigating Next Steps in Static API-Misuse Detection,10.1109/MSR.2019.00053,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816795,Yes,No,No,,
100,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Raghuraman; T. Ho-Quang; M. R. V. Chaudron; A. Serebrenik; B. Vasilescu,Does UML Modeling Associate with Lower Defect Proneness?: A Preliminary Empirical Investigation,10.1109/MSR.2019.00024,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816762,Yes,No,No,"NO, UML models in this paper are considered design models, not about the SA. Also, the focus of the paper is on defects, not SA.",Ok. I agree
101,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,R. van Tonder; A. Trockman; C. Le Goues,A Panel Data Set of Cryptocurrency Development Activity on GitHub,10.1109/MSR.2019.00037,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816797,Yes,No,No,,
102,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,M. A. Nishi; A. Ciborowska; K. Damevski,Characterizing Duplicate Code Snippets between Stack Overflow and Tutorials,10.1109/MSR.2019.00048,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816800,Yes,No,No,,
103,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Rahman; E. Farhana; N. Imtiaz,Snakes in Paradise?: Insecure Python-Related Coding Practices in Stack Overflow,10.1109/MSR.2019.00040,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816764,Yes,No,No,,
104,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Alqaimi; P. Thongtanunam; C. Treude,Automatically Generating Documentation for Lambda Expressions in Java,10.1109/MSR.2019.00057,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816799,Yes,No,No,,
105,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. Scalabrino; G. Bavota; M. Linares-V?≠squez; M. Lanza; R. Oliveto,Data-Driven Solutions to Detect API Compatibility Issues in Android: An Empirical Study,10.1109/MSR.2019.00055,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816731,Yes,No,No,,
106,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. E. Ponta; H. Plate; A. Sabetta; M. Bezzi; C. Dangremont,A Manually-Curated Dataset of Fixes to Vulnerabilities of Open-Source Software,10.1109/MSR.2019.00064,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816802,Yes,No,No,,
107,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,J. Zhu; J. Wei,An Empirical Study of Multiple Names and Email Addresses in OSS Version Control Repositories,10.1109/MSR.2019.00068,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816766,Yes,No,No,,
108,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,Q. Liu; Z. Liu; H. Zhu; H. Fan; B. Du; Y. Qian,Generating Commit Messages from Diffs using Pointer-Generator Network,10.1109/MSR.2019.00056,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816770,Yes,No,No,,
109,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,G. L. Scoccia; A. Peruma; V. Pujols; B. Christians; D. Krutz,An Empirical History of Permission Requests and Mistakes in Open Source Android Apps,10.1109/MSR.2019.00090,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816729,Yes,No,No,,
110,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,R. Funaki; S. Hayashi; M. Saeki,The Impact of Systematic Edits in History Slicing,10.1109/MSR.2019.00083,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816733,Yes,No,No,,
111,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,D. Serra; G. Grano; F. Palomba; F. Ferrucci; H. C. Gall; A. Bacchelli,On the Effectiveness of Manual and Automatic Unit Test Generation: Ten Years Later,10.1109/MSR.2019.00028,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816768,Yes,No,No,,
112,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,T. Hoang; H. Khanh Dam; Y. Kamei; D. Lo; N. Ubayashi,DeepJIT: An End-to-End Deep Learning Framework for Just-in-Time Defect Prediction,10.1109/MSR.2019.00016,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816772,Yes,No,No,,
113,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,U. Ferreira Campos; G. Smethurst; J. P. Moraes; R. Bonif?≠cio; G. Pinto,Mining Rule Violations in JavaScript Code Snippets,10.1109/MSR.2019.00039,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816735,Yes,No,No,,
114,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,Z. Kotti; D. Spinellis,Standing on Shoulders or Feet? The Usage of the MSR Data Papers,10.1109/MSR.2019.00085,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816806,Yes,No,No,,
115,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. Wang; N. Phan; Y. Wang; Y. Zhao,Extracting API Tips from Developer Question and Answer Websites,10.1109/MSR.2019.00058,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816774,Yes,No,No,,
116,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,J. Dietrich; M. Luczak-Roesch; E. Dalefield,Man vs Machine É?? A Study into Language Identification of Stack Overflow Code Snippets,10.1109/MSR.2019.00041,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816737,Yes,No,No,,
117,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Zerouali; V. Cosentino; G. Robles; J. M. Gonzalez-Barahona; T. Mens,ConPan: A Tool to Analyze Packages in Software Containers,10.1109/MSR.2019.00089,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816741,Yes,No,No,,
118,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. A. Bangash; H. Sahar; S. Chowdhury; A. W. Wong; A. Hindle; K. Ali,What do Developers Know About Machine Learning: A Study of ML Discussions on StackOverflow,10.1109/MSR.2019.00052,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816808,Yes,No,No,,
119,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,N. Bafatakis; N. Boecker; W. Boon; M. Cabello Salazar; J. Krinke; G. Oznacar; R. White,Python Coding Style Compliance on Stack Overflow,10.1109/MSR.2019.00042,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816812,Yes,No,No,,
120,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,J. E. Montandon; L. Lourdes Silva; M. T. Valente,Identifying Experts in Software Libraries and Frameworks Among GitHub Users,10.1109/MSR.2019.00054,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816776,Yes,No,No,,
121,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,C. Treude; M. Wagner,Predicting Good Configurations for GitHub and Stack Overflow Topic Models,10.1109/MSR.2019.00022,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816780,Yes,No,No,,
122,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,T. H. M. Le; B. Sabir; M. A. Babar,Automated Software Vulnerability Assessment with Concept Drift,10.1109/MSR.2019.00063,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816739,Yes,No,No,,
123,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Z. H. Yang; D. Alencar da Costa; Y. Zou,Predicting Co-Changes between Functionality Specifications and Source Code in Behavior Driven Development,10.1109/MSR.2019.00080,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816743,Yes,No,No,,
124,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Benelallam; N. Harrand; C. Soto-Valero; B. Baudry; O. Barais,The Maven Dependency Graph: A Temporal Graph-Based Representation of Maven Central,10.1109/MSR.2019.00060,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816814,Yes,No,No,,
125,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,T. Diamantopoulos; M. I. Sifaki; A. Symeonidis,Towards Mining Answer Edits to Extract Evolution Patterns in Stack Overflow,10.1109/MSR.2019.00043,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816782,Yes,No,No,,
126,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,J. De Bleser; D. Di Nucci; C. De Roover,Assessing Diffusion and Perception of Test Smells in Scala Projects,10.1109/MSR.2019.00072,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816745,Yes,No,No,,
127,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,E. Biswas; K. Vijay-Shanker; L. Pollock,Exploring Word Embedding Techniques to Improve Sentiment Analysis of Software Engineering Texts,10.1109/MSR.2019.00020,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816816,Yes,No,No,,
128,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. Mondal; M. M. Rahman; C. K. Roy,Can Issues Reported at Stack Overflow Questions be Reproduced? An Exploratory Study,10.1109/MSR.2019.00074,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816784,Yes,No,No,,
129,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,W. Oliveira; R. Oliveira; F. Castor; B. Fernandes; G. Pinto,Recommending Energy-Efficient Java Collections,10.1109/MSR.2019.00033,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816747,Yes,No,No,,
130,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,D. Mitropoulos; P. Louridas; V. Salis; D. Spinellis,Time Present and Time Past: Analyzing the Evolution of JavaScript Code in the Wild,10.1109/MSR.2019.00029,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816751,Yes,No,No,,
131,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,Y. Ma; C. Bogart; S. Amreen; R. Zaretzki; A. Mockus,World of Code: An Infrastructure for Mining the Universe of Open Source VCS Data,10.1109/MSR.2019.00031,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816786,Yes,No,No,,
132,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,P. Chatterjee; K. Damevski; L. Pollock; V. Augustine; N. A. Kraft,Exploratory Study of Slack Q&A Chats as a Mining Source for Software Engineering Tools,10.1109/MSR.2019.00075,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816749,Yes,No,No,,
133,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,V. Markovtsev; W. Long; H. Mougard; K. Slavnov; E. Bulychev,Style-Analyzer: Fixing Code Style Inconsistencies with Interpretable Unsupervised Algorithms,10.1109/MSR.2019.00073,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816753,Yes,No,No,,
134,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. Ahluwalia; D. Falessi; M. Di Penta,Snoring: A Noise in Defect Prediction Datasets,10.1109/MSR.2019.00019,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816788,Yes,No,No,,
135,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,A. -K. Wickert; M. Reif; M. Eichberg; A. Dodhy; M. Mezini,A Dataset of Parametric Cryptographic Misuses,10.1109/MSR.2019.00023,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816792,Yes,No,No,,
136,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,H. Matalonga; B. Cabral; F. Castor; M. Couto; R. Pereira; S. M. de Sousa; J. P. Fernandes,GreenHub Farmer: Real-World Data for Android Energy Mining,10.1109/MSR.2019.00034,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816755,Yes,No,No,,
137,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,S. Biswas; M. J. Islam; Y. Huang; H. Rajan,Boa Meets Python: A Boa Dataset of Data Science Software in Python Language,10.1109/MSR.2019.00086,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816757,Yes,No,No,,
138,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,D. Perez; S. Chiba,Cross-Language Clone Detection by Learning Over Abstract Syntax Trees,10.1109/MSR.2019.00078,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816761,Yes,No,No,,
139,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,R. Milewicz; G. Pinto; P. Rodeghero,Characterizing the Roles of Contributors in Open-Source Scientific Software Projects,10.1109/MSR.2019.00069,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816759,Yes,No,No,,
140,2019 IEEE/ACM 16th International Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2019,J. F. Pimentel; L. Murta; V. Braganholo; J. Freire,A Large-Scale Study About Quality and Reproducibility of Jupyter Notebooks,10.1109/MSR.2019.00077,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816763,Yes,No,No,,
